Feature,Information_Gain
perbaikin,0.00022932202116135838
perban,0.0001882094419438352
perbanyakanya,0.00022932202116135838
percaya,0.0002723911259247167
perdana,0.0002951660771293961
perempuan,0.00022932202116135838
performa,0.0005648340275581027
pergi,0.0007939985491196414
perhati,0.00019783794999619951
perih,0.00022932202116135838
perihal,0.00022932202116135838
peringkat,0.0002951660771293961
perintah,0.0009852182724681452
period,0.00022932202116135838
periode,0.00022932202116135838
peristiwa,0.0004434482820602143
perkara,0.00022932202116135838
perkasa,0.00043914015144671083
perlahan,3.401335320850178e-05
perlu,0.00037648743362983126
permana,0.00043914015144671083
pers,6.688823393222231e-05
persaiangan,0.00043914015144671083
persentase,0.00022932202116135838
persepsi,0.00022932202116135838
persero,0.00037648743362983126
persetan,0.00022932202116135838
personel,0.0001882094419438352
perspektif,0.00037648743362983126
pertalet,0.00022932202116135838
pertalite,0.0009887229894458259
pertamax,0.0004324083798777044
pertambaang,0.0001882094419438352
pertambaangan,0.00037648743362983083
pertamina,0.0003979488323922675
pertaniaga,0.0001882094419438352
perut,0.0003373864365266773
perwal,0.0001882094419438352
pesan,0.0001707417033053535
pesat,0.0005230998135931691
pesawat,0.0005580459380344922
pesimis,0.00036185415438875633
pesimistis,0.0001882094419438352
pesisir,0.0001882094419438352
pesta,0.00045873618032261313
petas,0.00022932202116135838
petasia,0.00022932202116135838
peti,0.00043914015144671083
petik,0.00043914015144671083
peting,0.00022932202116135838
petinggi,0.0001882094419438352
petir,0.0005883171460294976
petrochemi,0.0001882094419438352
petrol,0.0002581903006165145
petrolhead,0.00037648743362983126
phone,0.0004434482820602143
php,0.00022932202116135838
pick,0.00037648743362983126
pickup,8.534794684404365e-05
picu,6.688823393222231e-05
pidana,0.00022932202116135838
pidato,0.00022932202116135838
pijak,0.00043914015144671083
pikap,0.0008785820794104753
pikir,0.0008271631398055464
pil,0.00022932202116135838
pilih,0.0009066042313009858
pimpin,0.0010683750964159229
pindah,0.0011330996407932343
pinggir,0.00023672842039358503
pingu,0.00022932202116135838
pinjam,0.00022932202116135838
pinta,0.00022932202116135838
pintar,0.00012990965976296658
pintas,0.0001882094419438352
pinterkan,0.00022932202116135838
pintu,0.00014820959043265703
pionir,0.0005648340275581018
piranti,0.0001882094419438352
piring,0.00043914015144671083
pisah,0.0009282917479751516
pisang,0.00043914015144671083
pisau,0.0001882094419438352
piston,0.0001882094419438352
plan,0.00022932202116135838
planet,0.00022932202116135838
planga,0.00045873618032261356
plant,0.001147532282844191
plasma,0.00022932202116135838
plastik,0.0007965612427755376
plat,0.0008796035310110356
platform,0.00018934575790797168
plg,6.688823393222231e-05
pllta,0.0001882094419438352
pln,0.013831331666840602
plners,0.0001882094419438352
plongo,0.00045873618032261356
plosok,0.00045873618032261313
plt,0.00045873618032261356
plta,0.00022025197969726524
pltd,0.0006091916569958343
pltg,0.0001882094419438352
pltmg,0.00043914015144671083
pltn,0.0011332367129725492
pltp,0.0001882094419438352
plts,4.756645139548021e-05
pltu,0.0006227030006590323
plug,0.0001882094419438352
plumpang,8.534794684404365e-05
plus,0.00022932202116135838
plutonium,0.0001882094419438352
pmr,0.0001882094419438352
pns,0.00022932202116135838
podcast,0.0001882094419438352
poetry,0.0001882094419438352
pohon,0.0005669276579028484
poin,0.0009617430476876929
point,0.0001882094419438352
poirot,0.00022932202116135838
poisikan,0.00022932202116135838
pojok,0.00022932202116135838
pokok,0.00021338382802267792
pola,8.215229161684639e-06
polarisasi,0.00043914015144671083
polda,0.0001882094419438352
polemik,0.00022932202116135838
poles,0.00022932202116135838
polestar,0.0001882094419438352
polisi,0.0003810292234610324
politik,0.001987142389146833
politis,0.0009178412313506513
politisasi,0.00022932202116135838
pollutan,0.00022932202116135838
pollution,0.0001882094419438352
polri,0.0005648340275581027
polusi,0.001315546555749804
polutan,0.00045873618032261356
pom,0.0010153909602628672
pombensin,8.534794684404365e-05
pompa,0.0003580277207180099
ponakan,0.00043914015144671083
pondasinya,0.00033627865634686376
ponsel,0.00033627865634686376
pool,0.00022932202116135838
popular,0.00022932202116135838
popularitas,0.0002951660771293961
populasi,0.00046793676512039105
populer,0.0007695283408999641
pora,0.00022932202116135838
porak,0.00043914015144671083
poranda,0.00043914015144671083
poromosi,0.00022932202116135838
porsi,0.0002550513612546972
portal,0.00022932202116135838
pos,0.0005927317838798399
posil,0.0001882094419438352
posisi,0.00025018884259391536
positif,0.0005936596202058032
potensi,0.001476452425106261
potensial,8.534794684404365e-05
potong,0.0005201182036671031
powerbank,0.00045873618032261356
powerwallnya,0.0001882094419438352
praktik,0.00045873618032261356
praktis,0.0003771952284076724
prasarana,0.00041879469565240645
precious,0.0001882094419438352
prediksi,0.0001904468258605613
preman,8.534794684404365e-05
premium,8.942034680486303e-05
pres,0.00037648743362983126
presentasi,0.0001882094419438352
presiden,0.006237698846473301
presidensi,0.00037648743362983126
presioanal,0.00022932202116135838
prestasi,0.00037648743362983126
prestige,0.0001882094419438352
pribadi,0.0025821919967541885
pribumi,0.0004174740515685022
primadona,0.00014820959043265703
primer,0.0002735685132320225
primitive,0.0001882094419438352
prinsip,4.82841793296039e-05
prioritas,0.00012454064954815812
privasi,0.0001882094419438352
privilage,0.0001882094419438352
pro,0.0003224735242466929
probabilitas,0.0001882094419438352
problem,0.0001882094419438352
problematik,0.00022932202116135838
processor,0.0001882094419438352
produk,0.0008730417154315189
produksi,0.0010505246719065293
produsen,0.000679045347479625
prof,0.0004402764674107922
profesional,8.534794684404365e-05
professor,0.0001882094419438352
profit,0.0005299652226683407
program,0.0020598566980481415
progres,0.0001882094419438352
projek,0.0017583733687470287
prolog,0.00022932202116135838
promo,0.00011317811669380741
promosi,0.0010763178533564426
promote,0.00022932202116135838
propaganda,0.00017686894411602402
properti,0.0008785820794104753
proporsional,0.00022932202116135838
propulsi,0.0001882094419438352
propulsuion,0.0001882094419438352
prosedur,0.0001882094419438352
proses,0.0006790907500452558
prosesor,0.00022932202116135838
prospek,0.0006944412372969289
protes,4.937501204346252e-05
proton,0.0009387169942710817
prototipe,0.0002951660771293961
prototype,0.00033627865634686376
proudly,0.0001882094419438352
provinsi,0.0007049346240491998
provokator,0.00037648743362983126
proxy,0.00022932202116135838
proyek,0.001008439401868419
proyeksi,0.0004649086164549934
puasa,0.0001882094419438352
publik,0.001945272068482984
publikasi,0.0001882094419438352
pucuk,8.534794684404365e-05
puisi,0.0001882094419438352
puja,0.00045873618032261356
pukau,0.00043914015144671083
pulang,0.0005286899575632337
pulau,0.0008205304929429209
pulsa,0.00018934575790797168
pulubuhu,0.00022932202116135838
puluh,0.0002832959408039103
pulusi,0.00022932202116135838
punah,0.0002550513612546972
puncak,0.00033627865634686376
pundi,0.0006468307854317961
punggung,0.00022932202116135838
pungkasane,0.00022932202116135838
pungkiri,0.00022932202116135838
pungli,0.00022932202116135838
pungut,0.00022932202116135838
punk,0.00022932202116135838
punya,0.00022932202116135838
pupuk,0.0009545105004696488
pura,0.00037648743362983126
purba,0.00043914015144671083
purchase,0.00022932202116135838
pure,0.00033627865634686376
purnajual,0.00043914015144671083
puruk,0.00045873618032261356
pusat,0.0007775519837223354
push,0.00022932202116135838
pusharlis,0.0001882094419438352
pushing,0.00022932202116135838
pusing,8.534794684404365e-05
puslitbang,0.0001882094419438352
putar,0.0009635084834597328
putih,0.00022932202116135838
putra,0.0007568223794688828
quantum,0.00022932202116135838
quotes,0.00043914015144671083
rabu,0.0001882094419438352
race,0.00037648743362983126
racing,0.0001882094419438352
rack,0.00022932202116135838
racun,0.0016071918376953636
rada,8.534794684404365e-05
radiator,0.00022932202116135838
radikal,0.00043914015144671083
radioactive,0.0001882094419438352
ragam,0.0002550904861696962
ragu,0.00011441666242157852
raguin,0.0001882094419438352
rahardjo,0.00022932202116135838
rahasia,0.00043914015144671083
raih,0.0006091916569958343
raja,0.0003247307082482201
rajalela,0.00022932202116135838
rajeg,0.00022932202116135838
rajin,0.0004402764674107922
rakata,0.0002550904861696962
rakit,0.0003880885975716226
rakjel,0.00022932202116135838
raksaksa,0.0001882094419438352
raksasa,0.0004885296757727712
rakus,8.534794684404365e-05
rakyat,0.007987536532859872
ramah,0.004278431091058115
ramai,0.0001215794420910527
rambah,8.534794684404365e-05
rame,0.0001790051692676523
rampok,0.00022932202116135838
rampung,0.0001882094419438352
rancang,1.0224210894700225e-05
randis,0.0001882094419438352
range,0.0004053308470044598
rangin,0.0004402764674107922
rangka,0.0001707417033053535
rangkap,0.001323802054421901
rangkul,0.0001882094419438352
rangkum,0.00022932202116135838
rangsang,0.0001882094419438352
rantai,0.00014820959043265703
rante,0.00022932202116135838
rantis,0.0001882094419438352
rap,0.00022932202116135838
rapat,0.0007532492762904377
rapbd,0.00043914015144671083
rapi,0.00018934575790797168
rapuh,0.00022932202116135838
rare,8.534794684404365e-05
ras,0.00022932202116135838
rasio,0.00043914015144671083
rasional,0.0003373864365266773
rasjid,0.00037648743362983126
ratio,0.00033627865634686376
ratna,0.00022932202116135838
rats,0.0001882094419438352
ratus,0.00015653555419778116
raung,0.0005648340275581018
raup,0.00045873618032261356
rawan,0.0005097534536727584
raya,0.0004882690742670178
rayap,0.00022932202116135838
rayat,0.0001882094419438352
reability,0.0002951660771293961
ready,0.0009178412313506513
reaktor,0.0001882094419438352
realisasi,9.294307165761111e-06
realistis,0.0002951660771293961
realita,0.00022932202116135838
realitanya,0.0001882094419438352
realitas,0.0001882094419438352
reasonable,0.00043914015144671083
reborn,0.00043914015144671083
rebranding,0.0001882094419438352
rebut,0.00030053894832123137
rebuttan,0.00043914015144671083
rec,0.00022932202116135838
recall,0.0001882094419438352
rechargable,0.00022932202116135838
recharging,0.00022932202116135838
record,0.00043914015144671083
recycle,9.171108433829369e-05
red,8.534794684404365e-05
reduksi,0.00043914015144671083
referensi,0.0003580277207180099
refine,0.0001882094419438352
refinery,0.0001882094419438352
refolusi,0.0001882094419438352
regenerasi,0.0001882094419438352
regeneratif,0.00022932202116135838
regional,0.0001882094419438352
regulasi,0.0010631478803751683
regulation,0.00033627865634686376
regulator,0.00033627865634686376
rejim,0.00037648743362983083
rekam,0.00022932202116135838
rekening,0.00045873618032261356
rekomendasi,0.0001882094419438352
rekoso,0.00022932202116135838
rekrut,0.0001882094419438352
rel,0.0006882425571326633
rela,0.00022025197969726524
relatif,4.937501204346252e-05
relevan,0.00014820959043265703
reliable,0.0001882094419438352
rem,0.00021824299796419457
remaja,8.534794684404365e-05
remeh,0.0003580277207180099
remote,0.0001882094419438352
rena,0.0001882094419438352
renault,0.0003580277207180099
rencana,0.00046429120116864807
rencanya,0.0001882094419438352
rendah,0.0007931487738684088
rendam,0.00022932202116135838
renewable,0.00022932202116135838
renewal,0.00043914015144671083
rental,0.0007532492762904377
rentan,0.00033627865634686376
repelita,0.00022932202116135838
repot,0.000399966120860301
republik,0.0001882094419438352
reputasi,0.0001882094419438352
rerata,0.00022932202116135838
resap,0.00045873618032261356
research,0.00045873618032261356
reseller,0.00022932202116135838
resesi,0.00022932202116135838
resiko,0.0002735685132320225
resin,0.00022932202116135838
resistansi,0.0001882094419438352
resit,0.0001882094419438352
resmi,0.004038954269320258
resource,0.00022932202116135838
respon,0.00043914015144671083
rest,0.0009843066791114467
restoran,0.0001882094419438352
retarding,0.0001882094419438352
retas,0.0001882094419438352
retor,0.00043914015144671083
retro,0.00043914015144671083
reunable,0.0001882094419438352
revenue,0.0001882094419438352
review,8.942034680486303e-05
revolusi,0.00038291365359454277
revoulusioner,0.0001882094419438352
rezeki,6.688823393222231e-05
robek,0.00022932202116135838
robot,0.00014820959043265703
roda,0.0009691950377978781
rog,0.00037648743362983083
rogoh,0.00022932202116135838
roket,0.00033627865634686376
romantika,0.00022932202116135838
rombak,0.0001882094419438352
rombeng,0.00022932202116135838
rompi,0.0001882094419438352
ruah,0.0001882094419438352
rubah,0.000990103044765305
rugi,0.0011597964780940407
rumah,0.0015731414870870514
rumit,0.0002581903006165145
rumor,0.00045873618032261313
rumus,0.00037648743362983083
runtuh,0.00018934575790797168
rupiah,0.0021199828929866276
rusa,0.0001903369092296492
rusak,0.004129606169010026
rush,0.00022932202116135838
rusia,0.00014820959043265703
russia,0.00022932202116135838
rusuh,6.688823393222231e-05
rute,8.534794684404365e-05
rutin,0.0001882094419438352
ruwet,0.00017686894411602402
sabar,0.000694976794559063
sabotase,6.688823393222231e-05
sadar,0.0007663679116206726
sadis,0.00022932202116135838
safe,0.0001882094419438352
safety,0.00038291365359454277
sah,0.00023656066142633712
saha,0.00022932202116135838
sahabat,0.0001707417033053535
saham,0.0008655237809830736
saiap,0.00022932202116135838
saing,0.0013850685225455903
sains,9.457299375904295e-05
sakit,0.0005883171460294976
saksi,0.00043914015144671083
sakti,0.0001882094419438352
salah,0.00017585925671379345
salary,0.0001882094419438352
sale,0.00022932202116135838
sales,0.0006019211025942496
salh,0.0001882094419438352
salib,0.00043914015144671083
salim,0.00022932202116135838
salma,0.00037648743362983126
salur,0.0005711279454209853
salut,0.00038291365359454277
sama,0.0007716408828941442
sambat,0.00022932202116135838
sambung,0.00022932202116135838
sambut,0.001478136245425181
sami,0.00022932202116135838
sampah,0.0005541226043884939
sampai,0.00022932202116135838
samping,0.0005648340275581018
samsung,4.82841793296039e-05
samudra,0.00033627865634686376
sandang,0.00022932202116135838
sandera,0.00022932202116135838
sanding,0.00043914015144671083
sandiwara,0.00022932202116135838
sanggup,0.0005837799871197418
sangka,0.0001882094419438352
sangsi,0.0001882094419438352
sani,0.00022932202116135838
santai,0.00046964063407733546
sapi,0.0001882094419438352
sapu,0.00022932202116135838
saran,0.001453756007732465
sarana,0.00034279152312141755
sarang,0.0001882094419438352
sarat,0.00022932202116135838
sarjana,0.00022932202116135838
sasar,0.0008477906814539935
sasis,0.00022932202116135838
sat,0.00037648743362983126
satpol,0.0001882094419438352
savety,0.00022932202116135838
sawah,0.0004402764674107922
sawit,0.0006311658328381747
sayang,0.0008673810339243533
sayap,0.00022932202116135838
sayidina,0.0001882094419438352
sayur,0.00045873618032261356
scale,0.0001882094419438352
scooter,0.0001882094419438352
sd,0.0001707417033053535
sda,0.00028797371765262175
sdm,0.0008920250345812713
sealant,0.00043914015144671083
seater,0.0001882094419438352
seba,0.0001882094419438352
sebar,0.00034011943294184844
sebarapa,0.0001882094419438352
sebentar,8.942034680486303e-05
seberang,0.00022932202116135838
secera,0.00043914015144671083
second,0.0002951660771293961
secure,0.0001882094419438352
sederhana,0.0008809937431451492
sedia,0.004509972577874473
sedih,0.0006160810882536547
sedkiti,0.00022932202116135838
sedot,0.0011077892637371255
segar,0.0005230998135931691
segi,0.0004870933289792465
segimana,0.0001882094419438352
segitu,0.0007573237389400535
segitunya,0.00022932202116135838
segmen,0.0007346746714712404
segmentasi,0.0001882094419438352
sego,0.00043914015144671083
sehat,0.0004540954231380188
sehinga,0.0001882094419438352
seinget,0.00043914015144671083
seinstant,0.00043914015144671083
sejahtera,0.0004055941155741579
sejajar,0.0004174740515685022
sejarah,0.0005927317838798399
sejati,0.0001882094419438352
sejawa,0.00043914015144671083
sejuk,0.00037648743362983126
sekala,0.00033627865634686376
sekjen,0.0002951660771293961
seko,0.00022932202116135838
sekolah,9.171108433829369e-05
sekretariat,0.0005648340275581018
seksama,0.0001882094419438352
sektor,0.00036279559821704704
sekunder,8.534794684404365e-05
sekutu,0.00022932202116135838
sel,0.0002550904861696962
selamat,0.0009803307131163778
selatan,0.0006091916569958343
seleksi,0.00043914015144671083
selektif,0.0001882094419438352
selenggara,0.0001882094419438352
selera,0.0007532492762904377
selesai,1.8983636108425676e-05
self,0.00037648743362983126
seliwer,0.0003580277207180099
sell,0.00022932202116135838
seller,0.00022932202116135838
selo,0.0002687549390360351
semangat,0.0011316118805308523
semangkin,0.00022932202116135838
semat,0.00043914015144671083
sembah,0.00045873618032261356
sembako,0.0005271538453285474
sembarang,0.0005243732614560463
sembari,0.00033627865634686376
sembilan,0.00037648743362983126
sembrono,0.00022932202116135838
semenjak,0.0001882094419438352
semesta,0.0001882094419438352
semi,0.0001882094419438352
semikonduktor,0.00045873618032261313
semilyar,0.00022932202116135838
seminar,0.00037648743362983126
sempet,0.0005063930294371777
sempit,0.00022932202116135838
sempurna,0.0002561813188834989
sen,0.00045873618032261356
senang,0.00039021368927944855
sengaja,0.0002561813188834989
sengat,0.00033627865634686376
senggak,0.0001882094419438352
sengsara,0.00022932202116135838
senior,0.0001882094419438352
senjang,0.00043914015144671083
senjata,0.0001882094419438352
senoga,0.0001882094419438352
sensasi,0.0004174740515685022
sensitif,8.534794684404365e-05
sensor,8.534794684404365e-05
senter,0.00043914015144671083
sentil,0.00045873618032261356
sentosa,0.0001882094419438352
sentuh,0.0005063930294371777
senya,0.00022932202116135838
senyap,0.0004649086164549934
senyawa,0.00043914015144671083
senyum,0.0002951660771293961
seok,8.534794684404365e-05
seoul,0.0001882094419438352
sepakat,0.00044328306327553677
sepeda,0.0002155732527458101
sepele,0.00043914015144671083
sepenuh,0.00021703051773473703
sepet,6.688823393222231e-05
sepi,0.00022932202116135838
september,0.0001882094419438352
sepuh,0.0001882094419438352
sera,0.00043914015144671083
serabutan,0.00043914015144671083
serah,0.00043879684716661223
serakah,8.534794684404365e-05
seram,0.0002951660771293961
serampang,0.00022932202116135838
serang,4.82841793296039e-05
serap,0.00034166684316493025
serasa,0.0001882094419438352
serba,0.0007311246535003043
serbaguna,0.0001882094419438352
serbu,0.00022932202116135838
serentak,0.00043914015144671083
seret,0.00022932202116135838
seri,0.0002951660771293961
seribet,0.0001882094419438352
serigala,0.00022932202116135838
serikat,0.00022932202116135838
serius,7.393177820209625e-05
serpih,0.00022932202116135838
sertifikasi,0.0001882094419438352
seru,0.0003580277207180099
server,0.0001882094419438352
servis,0.0005938816641983943
sesak,0.00022932202116135838
sesal,0.00026138814717246886
sesat,0.00045873618032261356
seteru,0.00022932202116135838
setia,0.00043914015144671083
setir,0.0005648340275581027
setop,0.0001882094419438352
setrika,0.0001882094419438352
setrum,0.0003430595917846531
setting,0.0001882094419438352
settle,0.0001882094419438352
setut,0.00022932202116135838
sevel,0.0001882094419438352
sewa,7.009688011544186e-05
sgmw,0.0001882094419438352
shalom,0.0001882094419438352
shanghai,0.0001882094419438352
shareholder,0.00033627865634686376
sharing,0.0003580277207180099
shell,0.0001882094419438352
shelley,0.0001882094419438352
shelter,0.00022932202116135838
shg,0.0001882094419438352
shield,0.0001882094419438352
shift,0.0001882094419438352
shifting,0.00043914015144671083
shinkansen,0.00022932202116135838
show,0.0024520846852726964
showroom,8.534794684404365e-05
sial,8.534794684404365e-05
sian,0.00022932202116135838
siang,0.00014820959043265703
siapin,0.0001707417033053535
siar,0.00045873618032261356
siasat,0.00022932202116135838
sibarat,0.0001882094419438352
sibuk,0.00017686894411602402
sicepat,0.0001882094419438352
sidah,0.00022932202116135838
siehhh,0.00022932202116135838
siemens,0.0001882094419438352
sifat,0.00043879684716661223
sigap,0.0001882094419438352
signifikan,0.00014820959043265703
signing,0.00022932202116135838
sigra,0.00022932202116135838
sikap,0.0001707417033053535
sikaya,0.00022932202116135838
siklus,0.0001882094419438352
sikon,0.0001882094419438352
sila,0.00033627865634686376
silah,8.942034680486303e-05
sillicon,0.0001882094419438352
siluman,0.0001882094419438352
sim,0.0005243732614560463
simak,0.0002550904861696962
simnya,0.00022932202116135838
simpan,0.00040732242680564064
simpel,0.00021703051773473703
simple,0.00043914015144671083
simpul,0.0002741103759915757
sinar,0.0007532492762904377
sindir,0.0001882094419438352
sinergi,0.00037648743362983126
singa,8.534794684404365e-05
singapura,0.00048767405537183473
singgan,0.00043914015144671083
singgung,0.00043914015144671083
singkat,1.2142757843832752e-05
singkir,0.00041879469565240645
singkong,0.00033627865634686376
singkron,0.00022932202116135838
sinkron,0.0001882094419438352
sintetis,0.0006272921818538547
sinting,0.00022932202116135838
sinyalir,0.00022932202116135838
sipil,0.00037648743362983126
sir,0.0001882094419438352
sirat,0.00043914015144671083
sirkuit,0.0007345505797951989
sirkular,0.0001882094419438352
sirna,0.00045873618032261356
sisa,0.0013401355437055824
sisi,0.0009660819658455267
sistem,0.001570019115869555
sistimik,0.0001882094419438352
siswa,0.00037648743362983126
situ,8.141577605848618e-05
situasi,0.0003775088852304466
size,8.534794684404365e-05
skala,0.0006728363490859425
skema,0.0001215794420910527
skeptis,0.00022932202116135838
skripsi,0.00022932202116135838
sma,0.00022025197969726524
smart,8.534794684404365e-05
smartcar,0.00043914015144671083
smartphone,0.00023749176703524028
smooth,0.00022932202116135838
smp,8.942034680486303e-05
soak,0.0004402764674107922
socket,0.00043914015144671083
soda,0.0001882094419438352
sodor,8.534794684404365e-05
soesatyo,0.0001882094419438352
software,0.0011643096498613692
sogok,0.00022932202116135838
soimah,0.00037648743362983126
sok,0.0009178412313506513
sokong,6.688823393222231e-05
sol,0.0001882094419438352
solar,0.0014595811836659277
solarcell,0.0001882094419438352
solid,8.534794684404365e-05
solo,0.00018934575790797168
soloraya,0.0001882094419438352
solusi,0.0005149268972450046
solution,4.756645139548021e-05
sombong,0.0005243732614560463
someday,0.0001882094419438352
something,0.0001882094419438352
songsong,0.00022932202116135838
sono,0.00045873618032261356
sonoh,0.00022932202116135838
sonora,0.0001882094419438352
soon,0.00037648743362983126
sopir,0.0006272921818538547
sore,0.00018934575790797168
sorot,0.00014820959043265703
sosial,0.0010488784479715761
sosialisasi,0.00011317811669380741
sosialita,0.00022932202116135838
sosmed,0.00043914015144671083
sosoan,0.00045873618032261356
soto,0.00037648743362983126
soultan,0.00043914015144671083
sound,0.00022932202116135838
source,0.0002951660771293961
soutif,0.0001882094419438352
space,0.0001882094419438352
spare,0.0007950843279545925
sparepart,0.0003775088852304466
sparkle,0.0001882094419438352
spbe,0.0001882094419438352
spbklu,0.0013189074778846132
spbl,0.0001882094419438352
spbu,0.00031711442783812936
spd,8.534794684404365e-05
spde,0.0001882094419438352
speaker,0.0002951660771293961
speed,0.0006684047610713223
speedometer,0.0001882094419438352
spektakuler,0.00022932202116135838
spelling,0.00043914015144671083
spesial,0.00037648743362983126
spesialis,0.0001882094419438352
spesialisasi,0.00043914015144671083
spesifik,0.00043914015144671083
spesifikasi,0.00018934575790797168
spion,0.00022932202116135838
spkl,0.00022932202116135838
spklu,0.009536965122962373
splu,0.0007532492762904377
spml,0.00022932202116135838
sporadis,0.0001882094419438352
sport,0.0014495482602015467
sragen,0.0002951660771293961
srategi,0.0001882094419438352
srek,0.00022932202116135838
stabil,0.0005905876023931601
stafsus,0.0001882094419438352
stagnan,0.0001882094419438352
stagnansi,0.00043914015144671083
stak,8.534794684404365e-05
stakeholder,0.0006940009088742666
stan,0.0001882094419438352
standar,0.0005330311718476223
standardisasi,0.00037648743362983126
star,0.0001882094419438352
starlink,0.0001882094419438352
starter,0.0001882094419438352
startup,0.0005915367748776893
starup,0.0003580277207180099
stasion,0.0001882094419438352
stasium,0.0001882094419438352
stasiun,0.002496119901293578
state,8.534794684404365e-05
statemen,0.0005337851378966181
statiun,0.0001882094419438352
status,0.00022932202116135838
stb,0.00043914015144671083
stealth,0.00043914015144671083
steer,0.00022932202116135838
stellantis,0.00043914015144671083
stereo,0.00022932202116135838
stiker,0.00022932202116135838
stimulus,0.0005927317838798399
stla,0.0001882094419438352
stm,0.0002951660771293961
stnk,0.0003775088852304466
stok,0.0008178583674057242
stop,0.00045873618032261356
strart,0.0001882094419438352
strategi,0.00047289144412088137
stream,0.00018934575790797168
stress,0.00018934575790797168
strick,0.00022932202116135838
strong,0.0001882094419438352
structure,0.0001882094419438352
struktur,0.0001882094419438352
stuck,0.00022932202116135838
studi,0.00043914015144671083
study,0.00022932202116135838
style,0.00022932202116135838
suap,0.00022932202116135838
suara,0.00036077353577157315
suasana,0.0001882094419438352
sub,0.00037648743362983126
subang,0.0001882094419438352
subsidi,0.010311953026821972
substitusi,0.0001882094419438352
suci,0.0001882094419438352
sudsh,0.00022932202116135838
sudut,0.0006272921818538547
sulfur,0.00043914015144671083
sulit,0.0019933086557220193
sumberdaya,0.0005286899575632335
sumbu,8.534794684404365e-05
sumpah,8.534794684404365e-05
sumur,0.00045873618032261356
sunat,6.688823393222231e-05
sungai,0.0006084752018290377
sungguh,0.0009007756681458728
sunk,0.0001882094419438352
sunset,0.0001882094419438352
suntik,0.00022932202116135838
sunyi,0.0003580277207180099
suparman,0.00022932202116135838
supercar,0.00022932202116135838
suplai,0.000780062980870536
suport,0.0001882094419438352
suram,0.00022932202116135838
surat,0.00045873618032261356
surbakti,0.0001882094419438352
surga,0.00022932202116135838
surplus,0.00022932202116135838
suruan,0.0001882094419438352
suruh,0.0029598309374917085
survei,0.0001707417033053535
surya,0.0010879100191931606
sus,0.0001882094419438352
susah,0.0014131347893542347
suspennya,0.0001882094419438352
suspensi,0.00014820959043265703
sustain,0.00018934575790797168
sustainability,8.534794684404365e-05
sustained,0.00022932202116135838
suster,0.00022932202116135838
susu,0.00022932202116135838
susul,8.534794684404365e-05
susun,0.0005905876023931601
sususl,0.00022932202116135838
susut,8.534794684404365e-05
suudzon,0.00022932202116135838
suv,0.00022932202116135838
swab,0.0002735685132320225
swaf,0.00022932202116135838
swap,0.00044328306327553677
swasta,0.00033671596660305846
switch,0.0001882094419438352
syarat,0.0004022978499413983
syariah,0.0001882094419438352
symbian,0.0006091916569958343
sympony,0.00037648743362983126
syntetic,0.0001882094419438352
synthetic,0.00037648743362983126
syukur,0.00039656789996727
tabrak,0.0003775088852304466
tabu,0.00043914015144671083
tabung,0.00013287086722007157
tagih,0.0005558877557203387
tagline,0.0001882094419438352
tahan,0.0023134224216110784
tahap,0.0007284295907014234
tahi,0.0009178412313506513
tahta,0.00022932202116135838
tahu,0.00018934575790797168
tajam,0.0001882094419438352
tajir,0.0011475322828441888
tajuk,0.0001882094419438352
takdir,0.0006684047610713223
takluk,0.00043914015144671083
taksi,0.00037648743362983126
taktis,0.0001882094419438352
takut,0.0011648179450611845
talenta,0.00043914015144671083
tamak,0.00045873618032261356
tamat,8.534794684404365e-05
tambak,0.00022932202116135838
tambal,0.00045873618032261356
tambang,0.0028195783392501064
tamiya,0.0011283263539937612
tamoy,0.00022932202116135838
tampa,8.534794684404365e-05
tampar,0.0001882094419438352
tampung,0.00043879684716661223
tamu,0.00037648743362983126
tanah,0.0007475467088689353
tanam,0.00044636453601655914
tancap,0.0001882094419438352
tanda,0.0005883171460294976
tangan,0.0007372798559503275
tangerang,0.0001882094419438352
tangga,0.0005097534536727584
tanggap,0.00017686894411602402
tangguh,0.0004174740515685022
tanggulang,0.00022932202116135838
tanggung,0.00021703051773473703
tangjakan,0.00022932202116135838
tangkal,0.00022932202116135838
tangkap,4.937501204346252e-05
tangkas,0.0001882094419438352
tangki,0.0006882425571326616
tani,0.002556137976154175
tanjak,0.0005943434263229958
tanjakn,0.00022932202116135838
tank,0.00018934575790797168
tantang,7.819687723784941e-05
taon,0.0001882094419438352
tapi,0.00037648743362983126
tara,0.0004866636209222234
target,0.001270530517618335
tari,0.00022932202116135838
tarif,0.0019619251776905847
tarik,0.004498880751086433
taring,0.00037648743362983126
taruh,0.00018934575790797168
tasrif,0.0003580277207180099
tata,0.0006877862847682057
tatap,0.0001882094419438352
tatih,0.0001882094419438352
tawa,0.00022932202116135838
tawar,0.0003070011807525244
tayang,0.0008785820794104753
tbk,0.00037648743362983126
tbs,0.0001882094419438352
tdl,0.00033627865634686376
tebak,0.0008882740529357397
tebal,0.00043914015144671083
tebang,0.00045873618032261356
tebar,0.00045873618032261356
teguh,0.0001882094419438352
tegur,0.00022932202116135838
tehnik,0.00022932202116135838
tekad,8.534794684404365e-05
tekan,0.0015162012401404449
teken,0.00022932202116135838
teknik,0.00043914015144671083
teknis,0.0005648340275581018
teknisi,0.00045873618032261356
teknokrat,0.00022932202116135838
